,comment,sentiment
3434,سلام امیدوارم همشه سلامت باشید واز برنامه بسیار عالیتون تشکر میکنم ولی ترو خدا درباره حقوق وعیدی راننده‌های قرار دادی وخرید خدمت سربازی صحبت کنید که به ما هم مثل بقیه عیدی بدن ودر مورد سربازی هم پسرم ۸سال اعتیاد داشت والان خدارو شکر NUM۱ سال است که ترک کره وسلامت هستش والان چون NUM۲ سال است که غیبت داره ومدرک دیپلم داره NUM۲ میلیون باید بپردازه وهنوز نمیدونیم که برای غیبتش چقدر جریمه داره تا الان NUM۱ میلیون جور کردم که ببینم میتونم قسطی بخرم مدارکش رو هم دادیم ترو خدا در برنامتون صحبت کنین که‌ی مقدار فکر مردم رو بکنن ممنون از لطف شما,-1
3435,آقای رشید پور تو چقدر خوبی، حیف که برنامتون داره نفسهای آخرشو میکشه، امیدوارم نفسهایت، NUM۳ ساله وبا عزت باشه اما توی این فکرم، بعداز برنامه شما صبح‌ها رو چگونه وباچه امیدی شروع کنم، کی برمیگردید،,-1
3436,مشکلات مردم زیاد از حقوق کارگرها بگویید,-1
3437,اقا رضای گل درود,1
3438,سلام رضا خان اگه خواستی این با ربیای برنامه بسازی لطفا دیگهدحالا بلند شو رو بساز انقدر نشستیم حرف زدیم مملکت را به گند کشیدن از اقای روحانی بخواین به جای لباس روحانی لباس رزم وخدمت بپوشد لباس کار مگه من بالباس شبم میتونم برم سر کار لباس ایشان مال صحبت کردن صدیقان است الان موقع بلند شدن وکار کردن است حرف بسسسه دیگه راجع برجام حرف نباشه,1
3439,الان سومین پیام هست که واستون میزارم جناب رشید پور، درمورد پارازیت‌های شیراز از مسئولین فارس جواب بخواهید، بخدا از خشکسالی ودرد ومریضی همه مردم داغون شدن، شما دیگه پشت گوش نندازید، تشکر.,-1
3440,اقای رشید پور چرا برنامتون داره تموم میشه!، حالا ما صبح به چه شوقی تلویزیون نگاه کنیم شما بمب انژی مثبت هستید خدا خیرتان بدهد ولی چی شد ی دفعه تصمیم به خداحافظی گرفتید، من غمم گرفته، تورو خدا بعد از یک استراحت کوتاه برگردید. بعد از عید بیاید و به هوادارای چند صد نفریتون شروع برنامه جدید رو عیدی بدید.,-1
3441,به امید آزادی ایران از دست این مسئولین بی لیاقت,-1
3442,کسی به فکر جون مردم نیست فقط پول,-1
3443,چطوری رشیدمور مرد هزار چهره مهره سیاسی دولت,-1
3444,سلام اینجا ابری هوا … فریمان شهر استاد مطهری علیرضا کاری مقدم از تاکسی تلفنی بهمراه دوستان خوبم,0
3445,از فریمان مه گرفته NUM۲ کیلومتری مشهد مقدس,0
3446,علیرضا کاری مقدم از فریمان شهر استاد مطهری,0
3447,از فریمان مه گرفته علیرضا کاری مقدم با همراهی دوستان از تاکسی تلفنی,0
3448,رشیدپور اینجا بگو هوا عالی و مه گرفته دلتون بسوزه … فریمان,1
3449,مه گرفتگی شهر فریمان تقدیم LINK کاری مقدم,0
3450,علیرضا کاری مقدم و دوستان از فریمان … با یوگی و دوستان نسبتی نداریم,0
3451,حسن غیاثوند از لوشان,0
3452,فریمان مه گرفتس رشیدپووور,0
3453,رضا عباسی اهر,0
3454, ,1
3455,زنده باد، چه جوان ارزشمندی,1
3456,افرین ان شاالله همیشه موفق وسالم باشی,1
3457,احسنت شادو پیروز باشید هردو,1
3458,احسنت به تو پسر خوب ,1
3459, ,1
3460,غیرتش بینهایته ,1
3461,ماشاءالله به غیرت و پشتکارش. ,1
3462,عالییی ماشاالله,1
3463,ماشاالله,1
3464,عالی بودند,1
3465,الهی بگردم. خدا نگهدارش باشه,1
3466,واقعا ایوالله افرین به این اراده پولادینت دلاور,1
3467,خوش به حالش چه اراده قوی داشت ما همه جامون سالمه و هی حسرت میخوریم,1
3468,ای ول چه هنری. دمش گرم,1
3469,واقعا عالی هستن! امید و زندگی رو ب همه نشون دادن! زندگی ادامه داره …,1
3470,واقعا عالیه،،، انشاالله موفق وسربلند باشه,1
3471,ماشالا هزار ماشالا به این همه غیرت,1
3472,ای ول داره ماشاالله,1
3473,فقط برا چی این اتفاق افتاد,-1
3474,براوو,1
3475,بلی شرایط ادم به ادم فرق داره هر چند هنر این مرد ادمو به فکر فرو می‌بره,0
3476,ماندگار خواهد_بود,1
3477,خدا همه درارو روی بنده هاش LINK خدا هیچوقت نگاهشو از بنده هاش بر LINK بودی پسر.,1
3478,دمش گرم ‌ارزوی موفقیت دارم براش ,1
3479,افرین به این اراده خدا‌گر زحکمت ببیدد دری ز رحمت گشاید در دیگری,1
3480,آفرین به همسرش که انقدر صبورانه کنارش زندگی میکنه الهی بهترینا براشون رقم بخوره ,1
3481, ,1
3482,پرویز عالی,1
3483,نمکدون ما,1
3484,پرویز خان عالی هستی,1
3485,مکمل اقای رشید پور,0
3486,تو خوشتیپ کی بووودی آخه … ,1
3487,قارچ,0
3488,باچ,0
3489,پارچ,0
3490,سلام آقای رشیدپور من تا به حال دوبار در اول مارکت شرکت کردم وعدد تایید رو هم رونه کردم اما وقتی عدد ۸رو میفرستم در پاسخ مینوسه هیچ کدقرعه کشی برای شما ثبت نشده یعنی نمیتونم تو قرعه کشی NUM۲ اسفند شرکت کنم,-1
3491,به نظر من جناب نشاط اگر کمدی بازی کنن چهره خیلی موفقی میشن چون چهره شیرینی دارن,1
3492,نچسب,-1
3493,بسیار عالی براتون آرزوی سلامتی خوشی میکنم,1
3494,دوسداشتنی..,1
3495,چه شبکه‌ای پخش میشه این برنامه,0
3496,کدام برنامه رو میگین عزیز؟,0
3497,اگه منظورتون حالا خورشید. شبکه NUM ۱. NUM۱ صبح هر روز جز جمعه,0
3498,ممنون همین حالا خورشید رو میگم,0
3499,یعنی بهتر از رشیدپور نداریم اینقدر برنامه ش دوست دارم که چون صبخا سرکارم با همه گرونی اینترنتی برنامه ش رو از ارشیو اینترنتی میبینم,1
3500,بهترین مجری جهان عزیزم زنده باشی من از این ور کره زمین تا نیمه شب بیدار میمونم که برنامه زیبای شما را ببینم,1
3501,توبیکاری کست خله,0
3502,سلام جناب آقای رشید پور خواهشا ازمشکلات قشر بازنشستگان تامین اجتماعی سخن بفرمایید که سازمان تامین اجتماعی بدون کوچکترین توجه به مشکلات وگرفتاری این قشرگرفتاراقلا درپایان سال حقوق اخرهرماه پرداخت میشه یکماه عیدی وحقوق این بازنشستگان راتاپانزدهم اسفند واریز کنند راه دوری نمیره قرار باشه آخرهای اسفندحقوق وعیدی ناچیزواریزبکنندواقعابامشکلات بزرگی اکثر این بازنشستگان مواجه خواهند_شد,-1
3503,اقای رشیدپور عزیز سلام برنامه تون عالیه موفق باشین,1
3504,خدایا در نزدیک عید هیچ پدر ومادری شرمنده فرزندانش نکن,-1
3505,اقای رشیدپور لطفا تا موهای شما بیشتر سفید نشد به رنگ اولش برگردانید مثل خیلی از مجریان که این کاررا انجام میدهند وهیچ اشکالی ندارد,0
3506,از بس گوش این اقایون نمی‌شنوه، خودشون صدای خودشونو ندارن، و نمیدونن چی میگن,-1
3507,سلام اقای رشید پور عید برنامه حالا خورشیدپخش میشودیاخیر؟ بنظرم عید برنامه شما خیلی بیننده داشته باشه,-1
3508,مصاحبه با آخوند بدون انتقاد و سوالی مردمی نمیکردی محبوبتر میماندی,-1
3509, ,1
3510,,1
3511,"چند بار از باید استفاده میکنی برادر باسواد من … در تمامی متن‌های زیر پست‌های شما ایراد املایی به چشم میخورد , نشانه چیست؟؟ یک عده انسانهای غیر تخصصی که در صدا و سیما پخش شده_اند … پس رسانه میلی از ریشه مشکل دارد , بهتره از منبع اصلاح شود , منظورم اقای رشید پور نیست, خودتون حالا بگردین پرتقال فروش و …",-1
3512,سلام آقای رشید پورعزیز دلمون برای صحبتهای شیرینتون تنگ شد کجایید مرد بزرگ انشالله همشه سالم وخوشحال وموفق باشید صبح تلویزیون روشن می‌کنزیم تصویر مهربون شمارو میبینیم انرژی میگیریم انشالله ایام عید هم شما برنامه داشته_باشید,-1
3513,آقای رشید پو ما به شما افتخار میکنیم وخیلی دوستون داریم انشالله یه روز بتونم شمارو ازنزددک ببینم شما بینظیرید,1
3514,آقای رشید عید شما مبارک,1
3515,خیلی دوستون داریم,1
3516,اقای رشید پور اهنگ که امروز خوانده شداخرش برام بزار,0
3517,سلام آقای رشید پورتورا خدا با این شماره تماس بگیرکار واجب دارم درخصوص خودم وبرنامه حالاخورشید ۰۹۱۴۷۳۴۹۴۲۳,-1
3518,آقارشیدشمارابه جون دخترمعصوم وزیباتون به خدایی که همه اعتقاددارن قسم میدم حتما با این شماره من تماس بگیرید کارواجب دارم ۰۹۱۴۷۳۴۹۴۲۳,0
3519,آقای رشید خیلی سعی کردم امروز صبح یکشنبه بابرنامه حالاخورشید تماس بگیرم حرف دلم و بگم تاکمی سبک بشم و یک گره بزرگ خودم با شما درمیان بگذارم نتونستم ۰۹۱۴۷۳۴۹۴۲۳,0
3520,آقای رشید همان طور که مشکل اون کودک را حل کردید توراخدا چشمهای من هم داخل کردن مشکلم توسط ملت شریف ایران روشن کنید ۰۹۱۴۷۳۴۹۴۲۳,-1
3521,آقارشیدمن بابرنامه شماتوسط یک دوست خداشناس درتبریزآشناشدم ولی متاسفانه تاحالا نتونستم پیام تلگرام ایمیل تماس صوتی تصویری داشته_باشم ۰۹۱۴۷۳۴۹۴۲۳,-1
3522,آقارشیدتورا به هرکی که بیشتردوست داری قسم بامن حتماحتماحتماتماس بگیرکاواجب دارم ۰۹۱۴۷۳۴۹۴۲۳,-1
3523,سلام اقای رشید پور من از برازجان زنگ میزنم کنار گاراژ بوشهرگاراژ قدیمی از شما میخاستم به مسعولین اداره اب برازجان بگید کنارخونه ما چهای کشاورزی به سبک قدیم کشاورزی میکنن درزمن اب چاها شیرین هم هست من میبینم ک فقط ریحون میکارن بیشترشم خراب میشه وداخل زمین میمونه و برای کشت بعدی میر زیر خاک چون ما مشکل کم ابی داریم از شما میخام بگوش مثعولین شهر ما برسونین تا ی فکری کنن ممنون,-1
